id_eess;codigo_renaes;categoria;nombre;diresa;red;direccion;longitud;latitud;id_ubigeo
29384;31263;I-2;MADRE TERESA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV PROCERES DE LA INDEPENDENCIA PISO 2 MANZANA C1 LOTE 20 URBANIZACIÓN LOS PINOS DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.00107093;-11.97506255;1312
29393;31274;I-1;DENTAL GKARLET  GYPLAK;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA LAS FLORES NÚMERO 259 PISO 1 MANZANA DL-3 LOTE 14 URBANIZACIÓN LOS JAZMINES DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0027742;-11.9738558;1312
29580;31474;I-3;POLICLINICO VALLE SAGRADO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN WIRACOCHA NÚMERO 205 PISO 1 URBANIZACIÓN ZÁRATE DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0072394;-12.0282613;1312
29581;31475;I-1;MULTIDENT SAN JUAN DE LURIGANCHO - CHIMU;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA Gran Chimu NÚMERO 298 PISO 3 DEPARTAMENTO 301 URBANIZACIÓN Zarate DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9939836;-11.9689301;1312
29613;31509;SD;MULTILAB;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PROCERES DE LA INDEPENDENCIA NÚMERO 3408 MANZANA J-1 LOTE 01 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9961756;-11.971458;1312
29616;31512;I-1;CONSULTORIO ODONTOLÓGICO DRA. MIRELLA PURE;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN Este MANZANA E7 LOTE 43 URBANIZACIÓN Mariscal Cáceres DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.98639727;-11.95254003;1312
29621;31517;I-1;CONSULTORIO DENTAL IVDENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA ampliación este PISO 2 MANZANA p1 LOTE 09 URBANIZACIÓN mariscal caceres DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.98124207;-11.94403357;1312
29623;31519;SD;ENFERLIMA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA LOS REGADORES MZ. B LT. 13 URBANIZACION ZARATE DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9942886;-12.0146608;1312
29644;31543;SD;"MET SALUD ""REHABILITACIÓN MÉDICA INTEGRAL""";LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PRÓCERES DE LA INDEPENDENCIA NÚMERO 2162 PISO 1 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.00984783;-11.99555759;1312
29789;31696;I-2;CONSULTORIO MEDICO CORALES;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN RIO HUALLAGA NÚMERO 403 PISO 1 MANZANA T LOTE 41 URBANIZACIÓN CANTO REY DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.00090802;-11.97658538;1312
29878;31802;I-1;GM PERU SALUD;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PROCERES DE LA INDEPENDENCIA NÚMERO 3346 PISO 2 MANZANA H LOTE 02 URBANIZACIÓN Canto Rey DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.00120441;-11.97585333;1312
29905;31829;I-1;SONRISA SEGURA SAN JUAN DE LURIGANCHO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA GRAN CHIMU NÚMERO 323 PISO 2 MANZANA G-1 LOTE 45 URBANIZACIÓN ZARATE DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0085115;-12.0274427;1312
30075;32017;I-2;CENTRO MÉDICO PARTICULAR ZENA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA FLORES DE PRIMAVERA No 439 DPTO A MZ 13 LOTE 33 COOPERATIVA LAS FLORES 1ER Y 2DO PISO DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0128586;-12.0222001;1312
30076;32018;I-2;MARÍN MEDICAL SERVICIOS MÉDICOS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA GRAN CHIMU NÚMERO 1019 PISO 1 URBANIZACIÓN ZARATE DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.995984;-12.0244103;1312
30359;32315;I-3;POLICLINICO LAS LOMAS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA LAS LOMAS NÚMERO 305 PISO 1 MANZANA P-5 LOTE 27 URBANIZACIÓN ZARATE DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9915574;-12.0248327;1312
30459;32419;I-2;CENTRO MEDICO POLONIA SAC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA REPUBLICA DE POLONIA NÚMERO 577 DEPARTAMENTO 101 MANZANA S LOTE 19 URBANIZACIÓN CANTO GRANDE DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0040928;-11.9761286;1312
30463;32423;I-1;SPRINT DENTAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;OTROS SV APVJORGE BASADRE PISO 2 MANZANA Z LOTE 06 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0094241;-11.9906331;1312
30505;32468;I-1;CORAM DEO SALUD;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PROCERES DE LA INDEPENDENCIA NÚMERO 2076 B PISO 1 MANZANA F LOTE 13 URBANIZACIÓN APV SAN HILARION DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0090224;-11.9978141;1312
30558;32524;I-1;DENTIKIDS H&E;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;OTROS MZ SUB LOTE B14 PISO 1 MANZANA LL LOTE 7 URBANIZACIÓN LOTIZACION CAMPOY DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.97110315;-12.02267424;1312
30559;32525;I-1;MELI DENTAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN las marticarias NÚMERO 655 MANZANA 115 LOTE 8 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0130167;-12.0043867;1312
30560;32526;I-3;POLICLINICO S&L SANTA ROSA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PROCERES DE LA INDEPENDENCIA NÚMERO 4124 MANZANA f-1 LOTE 10 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.989507;-11.9632024;1312
30587;32553;I-1;VSIRIDENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA CANTO BELLO MANZANA B LOTE 11-A URBANIZACIÓN CANTO BELLO DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0161119;-11.9786728;1312
30592;32558;I-3;POLICLINICO VALE UN PERU;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN GRAN PAJATEN NÚMERO 352 PISO 1 MANZANA K-7 LOTE 18 URBANIZACIÓN ZARATE DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9860492;-12.0233826;1312
30595;32564;I-1;INSPIRENT ODONTOLOGIA INTEGRAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;OTROS SV  ASOCIACION DE POBLADORES EL SAUCE SEGUNDO MANZANA C LOTE 18 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9918929;-12.0050944;1312
30704;32683;I-1;REHABIDENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA CAMPOY NÚMERO 1399 MANZANA G LOTE 3 B-2 URBANIZACIÓN LOTIZACION CAMPOY DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.95582561;-12.02033766;1312
30709;32688;I-1;DENTOPERÚ;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA 13 DE ENERO NÚMERO 1016 PISO 1 MANZANA R LOTE 5 URBANIZACIÓN Residencial Horizonte de Zárate DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9969033;-12.0144483;1312
30784;32781;I-1;ODONTISTAS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA JORGE BASADRE OESTE PISO 2 MANZANA D LOTE 33 URBANIZACIÓN SAN IGNACIO DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0115808;-11.9895791;1312
30913;32936;I-2;HIGUERETA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN LOS ACEBOS PISO 1 MANZANA O LOTE 8 URBANIZACIÓN LAS FLORES DE LIMA DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.00538826;-12.00898396;1312
30921;32944;I-3;SAN SEBASTIAN CLINIC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV.PROCERES DE LA INDEPENDENCIA 2302 NÚMERO 2302 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0104922;-11.9931993;1312
30923;32946;I-3;POLICLINICO EL SOL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;OTROS SV MZ. R' LOTE 18 APV SAN HILARION DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.01235837;-11.99832813;1312
30930;32953;I-1;CONSULTORIO DENTAL ¨FAMILY DENT´';LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA CANTO GRANDE NÚMERO 3650 PISO 2 MANZANA A LOTE 27 URBANIZACIÓN Unidad 6 de Canto Grande DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0046356;-11.9690962;1312
30949;32975;I-2;CONSULTORIO MÉDICO DR. BAR;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN Los Nelumbios NÚMERO 859 PISO 2 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.00757063;-12.01475801;1312
30962;32991;I-1;CONSULTORIO OBSTETRICO CONTIGO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE EL COLLAR NÚMERO 471 DEPARTAMENTO 301 INTERIOR 3 URBANIZACIÓN CANTO GRANDE DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.99343941;-11.97124322;1312
30966;32999;SD;ROCHEM;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA SAN MARTIN NÚMERO 390 PISO 2 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9969846;-11.97196526;1312
30978;33011;I-1;"CONSULTORIO DENTAL ""GUERRERO""";LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN Los Ombúes UNIDAD INMOBILIARIA PISO 2 MANZANA 127 LOTE 21 URBANIZACIÓN Las Flores DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.014738;-11.999836;1312
31058;33106;I-2;VINALI;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;URBANIZACIÓN LOS PINOS NÚMERO SN PISO 2 INTERIOR 1 MANZANA D1 LOTE 12 URBANIZACIÓN LOS PINOS DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.00200487;-11.97475958;1312
31063;33112;I-1;ODONTOLOGIA AVANZADA SAN MARCOS LAS FLORES;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN LAS ANEMONAS NÚMERO 498 MANZANA 21 LOTE 2 URBANIZACIÓN LAS FLORES DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0118067;-12.0205018;1312
31132;33188;I-3;CENTRO MEDICO PAU & MI E.I.R.L.;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;OTROS MZ O-6 LT 30 PROGRAMA CIUDAD MARISCAL CACERES SECTOR I 1ERA ETAPA 1ER Y 2DO PISO PISO 1 MANZANA O-6 LOTE 30 URBANIZACIÓN PROGRAMA CIUDAD MARISCAL CACERES SECTOR I 1ERA ETAPA DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.98753587;-11.95861684;1312
31134;33190;SD;MEDICAL HOPE;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PROCERES DE LA INDEPENDENCIA NÚMERO 1724B PISO 2 MANZANA H LOTE 22 URBANIZACIÓN FLORES 78 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.00618661;-12.0050891;1312
31177;33235;I-3;POLICLINICO SOLIDARIO GUIZADO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV. LAS FLORES DE PRIMAVERA NRO. 785 NÚMERO 785 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.012137;-12.0162565;1312
31185;33243;I-1;CONSULTORIO OBSTETRICO VIDA SALUD;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;OTROS SV.MZ H 13 Lote 21 programa ciudad Mariscal Caceres Sector III, 1er Piso PISO 1 MANZANA H 13 LOTE 21 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.98533378;-11.94406113;1312
31186;33244;I-1;PERFECT OCCLUSION;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;OTROS PROGRAMA CIUDAD MARISCAL CACERES SECTOR I 1ERA ETAPA PISO 2 MANZANA O6 LOTE 41A DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.98807634;-11.96004429;1312
31274;33345;I-3;POLICLINICO PROCERES;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA Av. Próceres de la Independencia 2024, Mz F lote 4ª APV San Hilarion NÚMERO 2024 PISO 1 DEPARTAMENTO 1 INTERIOR 1 MANZANA F LOTE 4A URBANIZACIÓN San Hilarion DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0087117;-11.9992008;1312
31277;33348;I-2;TRAUMA CENTER DR PEDRAZA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;OTROS SV MANZANA C LOTE 18 URBANIZACIÓN P J JESUS OROPEZA CHONTA DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0041199;-11.9682333;1312
31338;33418;I-1;CEFIRE;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE FELIX GAVILAN NÚMERO 181 URBANIZACIÓN CANTO SOL DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0104745;-11.9763868;1312
31353;33435;I-2;ASOCIACION PERUANA MUJER Y FAMILIA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA REPUBLICA DE POLONIA SECCION 01 MANZANA Mz K-1 LOTE Lote 42 URBANIZACIÓN Urb. Los Pinos DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.99927582;-11.97125103;1312
31414;33506;I-1;COLSULTORIO DENTAL CHIKIS DENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN Los Naranjos NÚMERO 175 PISO 2 MANZANA A LOTE 10 URBANIZACIÓN Canto Grande DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.01016567;-11.98055126;1312
31470;33572;I-1;PAR DENTAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PROCERES DE LA INDEPENDENCIA NÚMERO 4040 PISO 2 MANZANA F3 LOTE 30 URBANIZACIÓN PROGRAMA CIUDAD MARISCAL CACERES DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.99034817;-11.96421508;1312
31512;33615;SD;CS REHAB;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA Principal PISO 1 MANZANA B LOTE 17 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.96550555;-12.02314374;1312
31518;33622;II-E;CLINICA GRAN CHIMU;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA GRAN CHIMU 177 ZARATE MUNICIPALIDAD DE SAN JUAN DE LURIGANCHO SAN JUAN DE LURIGANCHO LIMA LIMA;-77.0108461;-12.0283934;1312
31537;33642;I-2;SERVICIOS MÉDICOS GAMONAL SAC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA JARDINES OESTE NÚMERO 249 MANZANA K LOTE 10 URBANIZACIÓN LAS FLORES DE LIMA DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.00912029;-12.00760167;1312
31557;33668;SD;MOLECULAR VITA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA Próceres de independencia (sección No 4 Segund-Urb. Los Ángeles) NÚMERO 2588 PISO 2 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.00920141;-11.98842775;1312
31570;33685;I-1;PRODENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA Av. flores de primavera NÚMERO 1307 PISO 1 MANZANA 97 LOTE 12 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0111722;-12.00760666;1312
31757;33899;I-2;D´CUBA MEDIC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN LOS PELITRES NÚMERO 1627 MANZANA R LOTE 26 URBANIZACIÓN LAS FLORES DE LIMA DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0057255;-12.0080163;1312
31781;33923;I-1;LUNADENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA heros de cenepa PISO 1 MANZANA Q-1 LOTE 16 URBANIZACIÓN SANTA MARIA DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9875007;-11.9597841;1312
31833;33983;SD;LABORATORIO CLINICO PERU LAB´S;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA SANTA ROSA DE LIMA NORTE NÚMERO 1733 MANZANA A IV LOTE 40 URBANIZACIÓN APV INCA MANCO CAPAC DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.99970599;-12.00143843;1312
31901;34058;SD;MEDICINA FÍSICA Y REHABILITACION INTEGRAL MICARI;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PROCERES DE LA INDEPENDENCIA 2324-A MZ A LT 6 COOP. EL MANTARO PISO 1 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0105424;-11.9927199;1312
31903;34063;I-1;YONATAN BRACKETS EIRL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA Av. Proceres de la independencia 3408 APV Cantorey PISO 2 MANZANA J LOTE 01 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.99982813;-11.97497812;1312
32083;34256;I-2;CENTRO DE SALUD MENTAL COMUNITARIO JAIME ZUBIETA;LIMA DIRIS CENTRO;SAN JUAN DE LURIGANCHO;AVENIDA EL PERIODISTA NÚMERO 279 PISO 1 URBANIZACIÓN CANTO SOL DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0123932;-11.9731706;1312
32084;34257;SD;FISIOGROUP PERU SJL S.A.C.;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA Av. Próceres de la Independencia N° 2600 (Mz. Q Lt. 01) Coop. De Vivienda Los Ángeles NÚMERO 2600 PISO 1 DEPARTAMENTO 1 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0089739;-11.9882294;1312
32099;34292;I-1;RENACER CONSULTORIO OBSTÉTRICO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN LOS RUISEÑORES NÚMERO 980 PISO 1 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.99892585;-12.0149478;1312
32137;34356;I-3;CENTRO ODONTOLOGICO ROAXDENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV. LOS JARDINES ESTE NÚMERO 998 PISO 1 MANZANA RV LOTE 46 URBANIZACIÓN Inca Manco Capac 3era etapa DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.99424883;-12.00294239;1312
32138;34357;I-1;H&G FUSION DENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA Santa Rosa de Lima NÚMERO 1685 PISO 2 MANZANA S-III LOTE 33 URBANIZACIÓN Inca Manco Cápac DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.999081;-12.00319;1312
32139;34358;I-1;CONSULTORIO ODONTOLOGICO DOCTORA FANNY;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;OTROS sargento lorenz MANZANA B-5 LOTE 19 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9754786;-11.9423127;1312
32140;34359;I-2;CONSULTORIO MEDICO JUAN DE DIOS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA canto rey NÚMERO 36 PISO 1 URBANIZACIÓN canto rey DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9982908;-11.9772534;1312
32230;34465;I-2;SERVICIOS MÉDICOS SAN NICOLÁS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA LAS FLORES NÚMERO 345 PISO 2 MANZANA D-1 LOTE 11 URBANIZACIÓN APV LOS PINOS DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0018194;-11.9747532;1312
32249;34485;I-1;MENTE & VIDA- PSICOLOGIA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA CHIMU NÚMERO 311 A PISO 2 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0094692;-12.0277398;1312
32250;34486;I-3;VIVA MEDIC SOCIEDAD ANONIMA CERRADA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV. CANTO GRANDE MZA. A-1 LOTE. 26 URB. SAN JUAN DE LURIGANCHO LIMA - LIMA - LIMA MANZANA A-1 LOTE 26 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0093614;-11.9756857;1312
32266;34506;I-1;CONSULTORIO DENTAL E´DENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PROCERES DE LA INDEPENDENCIA NÚMERO 200 PISO 2 MANZANA A-3 LOTE 8 URBANIZACIÓN CHACARILLA DE OTERO DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0099314;-12.025853;1312
32270;34511;I-1;VERSALDENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA peru NÚMERO 156 PISO 1 URBANIZACIÓN caja de agua DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.01297031;-12.02854873;1312
32433;34710;I-1;DUALDENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;OTROS AA. HH. HORACIO ZEVALLOS GAMEZ NÚMERO 0 MANZANA M-3 LOTE 11 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.99160112;-11.9623426;1312
32476;34773;I-1;PSICO KUYAY SAC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA JORGE BASADRE OESTE NÚMERO 244 URBANIZACIÓN SAN IGNACIO DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0122259;-11.989437;1312
32492;34790;I-1;ODONTO ESCOBAR;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA 13 DE ENERO NÚMERO 2224 PISO 1 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0050085;-11.9937708;1312
32495;34793;I-1;LASER DENT KIDS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PROCERES DE LA INDEPENDENCIA NÚMERO 2236 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-77.01910413;-12.03428628;1312
32505;34806;I-1;CONSULTORIO PSICOLOGICO INTEGRAL VITALIZA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;OTROS SECCION 05 PUEBLO JOVEN CRUZ DE MOTUPE PISO 2 MANZANA J LOTE 01 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9737527;-11.94154818;1312
32564;34875;I-2;MED&SALUD;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA LOS INGENIEROS NÚMERO 3852 PISO 2 URBANIZACIÓN COOP. HUANCARAY DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9906286;-11.9661032;1312
